GalaxyName,Class,PointIndex,RadiusKpc,RadiusFraction,aN_over_a0,HistoryStatePriorMeanSignedResidual,Predicted_S_tau_history_v01,ModelVelocity_S_tau1,ModelVelocity_HistoryRule,SignedLogResidual_S_tau1,SignedLogResidual_HistoryRule,AbsLogResidual_S_tau1,AbsLogResidual_HistoryRule,DeltaAbsLogResidual_HistoryMinusS1,InterpretationGuardrail
UGC07323,C,2,1.17,0.201031,0.142112,-0.173383452,0.913308274,43.428334382,41.814512157,-0.224372407,-0.186503773,0.224372407,0.186503773,-0.037868634,causal_inner_residual_history_readout_not_external_prediction
UGC07323,C,3,1.75,0.300687,0.143145,-0.198877929,0.900561035,53.236111253,50.970885740,-0.218198846,-0.174716499,0.218198846,0.174716499,-0.043482347,causal_inner_residual_history_readout_not_external_prediction
UGC07323,C,4,2.33,0.400344,0.135727,-0.205318235,0.897340882,60.390191723,57.703553610,-0.163135951,-0.117628007,0.163135951,0.117628007,-0.045507944,causal_inner_residual_history_readout_not_external_prediction
UGC07323,C,5,2.91,0.5,0.136113,-0.194772664,0.902613668,67.550764330,64.701822020,-0.157622206,-0.114532189,0.157622206,0.114532189,-0.043090017,causal_inner_residual_history_readout_not_external_prediction
UGC07323,C,6,3.5,0.601375,0.134841,-0.187342572,0.906328714,73.860423870,70.857595721,-0.093016912,-0.051511932,0.093016912,0.051511932,-0.041504979,causal_inner_residual_history_readout_not_external_prediction
UGC07323,C,7,4.07,0.699313,0.137435,-0.171621629,0.914189186,80.135551967,77.164343192,-0.060912325,-0.023130200,0.060912325,0.023130200,-0.037782126,causal_inner_residual_history_readout_not_external_prediction
UGC07323,C,8,4.65,0.798969,0.143915,-0.155806014,0.922096993,86.927820300,84.033813032,-0.089321101,-0.055462232,0.089321101,0.055462232,-0.033858869,causal_inner_residual_history_readout_not_external_prediction
UGC07323,C,9,5.23,0.898625,0.136679,-0.147495400,0.926252300,90.680288132,87.786994534,-0.090911942,-0.058485302,0.090911942,0.058485302,-0.032426639,causal_inner_residual_history_readout_not_external_prediction
UGC07323,C,10,5.82,1,0.12424,-0.141208349,0.929395825,92.774134773,89.877219135,-0.080482598,-0.048759224,0.080482598,0.048759224,-0.031723374,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,1,0.61,0.0995106,0.229053,0.000000000,1.000000000,36.502659765,36.502659765,0.259125167,0.259125167,0.259125167,0.259125167,0.000000000,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,2,1.22,0.199021,0.183856,0.259125167,1.129562584,48.141529344,50.644956403,0.380048063,0.329353615,0.380048063,0.329353615,-0.050694448,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,3,1.84,0.300163,0.131845,0.319586615,1.159793307,53.169058455,56.875885475,0.453762358,0.386367532,0.453762358,0.386367532,-0.067394827,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,4,2.45,0.399674,0.108583,0.364311863,1.182155931,57.636442378,62.418184776,0.435604287,0.355902679,0.435604287,0.355902679,-0.079701608,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,5,3.07,0.500816,0.0934406,0.382134969,1.191067484,61.451489447,66.965716346,0.400274305,0.314341587,0.400274305,0.314341587,-0.085932718,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,6,3.68,0.600326,0.0779269,0.385762836,1.192881418,63.403880627,69.348040432,0.405403901,0.315791079,0.405403901,0.315791079,-0.089612822,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,7,4.3,0.701468,0.0647752,0.389036347,1.194518173,64.481756360,70.777726613,0.407297182,0.314135164,0.407297182,0.314135164,-0.093162019,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,8,4.91,0.800979,0.0590383,0.391645038,1.195822519,66.811836959,73.479517699,0.403289921,0.308163489,0.403289921,0.308163489,-0.095126432,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,9,5.52,0.900489,0.0561159,0.393100648,1.196550324,69.650335247,76.683535818,0.391241475,0.295041960,0.391241475,0.295041960,-0.096199515,causal_inner_residual_history_readout_not_external_prediction
UGC07399,C,10,6.13,1,0.0499974,0.392894073,1.196447037,70.610736069,77.864178610,0.406256892,0.308473085,0.406256892,0.308473085,-0.097783807,causal_inner_residual_history_readout_not_external_prediction
UGC07577,C,1,0.19,0.112426,0.00370465,0.000000000,1.000000000,4.870172423,4.870172423,-0.264043730,-0.264043730,0.264043730,0.264043730,0.000000000,causal_inner_residual_history_readout_not_external_prediction
UGC07577,C,2,0.38,0.224852,0.010972,-0.264043730,0.867978135,10.327420642,9.482712047,-0.648403603,-0.563071403,0.648403603,0.563071403,-0.085332200,causal_inner_residual_history_readout_not_external_prediction
UGC07577,C,3,0.57,0.337278,0.0187218,-0.456223666,0.771888167,15.330259074,13.267163887,-0.740585319,-0.596048828,0.740585319,0.596048828,-0.144536491,causal_inner_residual_history_readout_not_external_prediction
UGC07577,C,4,0.75,0.443787,0.0276494,-0.551010884,0.724494558,20.167877061,17.025695611,-0.823673635,-0.654306250,0.823673635,0.654306250,-0.169367385,causal_inner_residual_history_readout_not_external_prediction
UGC07577,C,5,0.94,0.556213,0.0293289,-0.619176572,0.690411714,23.045520522,19.038866816,-0.767227672,-0.576238770,0.767227672,0.576238770,-0.190988902,causal_inner_residual_history_readout_not_external_prediction
UGC07577,C,6,1.13,0.668639,0.0288015,-0.648786792,0.675606604,25.108912154,20.524848422,-0.705526376,-0.503939798,0.705526376,0.503939798,-0.201586579,causal_inner_residual_history_readout_not_external_prediction
UGC07577,C,7,1.32,0.781065,0.0305095,-0.658243389,0.670878305,27.685012320,22.592359461,-0.674716398,-0.471436975,0.674716398,0.471436975,-0.203279423,causal_inner_residual_history_readout_not_external_prediction
UGC07577,C,8,1.51,0.893491,0.0284105,-0.660596676,0.669701662,28.887951742,23.509249787,-0.597105504,-0.391074842,0.597105504,0.391074842,-0.206030662,causal_inner_residual_history_readout_not_external_prediction
UGC07577,C,9,1.69,1,0.0245492,-0.652660280,0.673669860,29.043689628,23.610546978,-0.489602778,-0.282495061,0.489602778,0.282495061,-0.207107717,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,1,0.34,0.0827251,0.16922,0.000000000,1.000000000,24.752344710,24.752344710,-0.233390654,-0.233390654,0.233390654,0.233390654,0.000000000,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,2,0.68,0.16545,0.170804,-0.233390654,0.883304673,35.109079690,33.432053821,-0.077219688,-0.028275046,0.077219688,0.028275046,-0.048944643,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,3,1.02,0.248175,0.141285,-0.155305171,0.922347414,40.473442604,39.124360034,0.034639806,0.068540535,0.034639806,0.068540535,0.033900729,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,4,1.37,0.333333,0.116104,-0.091990179,0.954004911,44.041154678,43.131725018,0.138827046,0.159692771,0.138827046,0.159692771,0.020865725,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,5,1.71,0.416058,0.114593,-0.034285873,0.982857064,48.996313410,48.618145301,0.151306209,0.159054446,0.151306209,0.159054446,0.007748237,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,6,2.05,0.498783,0.0999765,0.002832544,1.001416272,51.330915499,51.364598423,0.164350153,0.163694176,0.164350153,0.163694176,-0.000655977,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,7,2.39,0.581509,0.0783954,0.029752145,1.014876073,51.197110037,51.566891281,0.166960279,0.159763540,0.166960279,0.159763540,-0.007196739,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,8,2.74,0.666667,0.0587807,0.049353307,1.024676654,49.837346245,50.464543611,0.185579935,0.173073579,0.185579935,0.173073579,-0.012506355,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,9,3.08,0.749392,0.0476902,0.066381636,1.033190818,49.261048134,50.122004134,0.221903505,0.204577059,0.221903505,0.204577059,-0.017326446,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,10,3.42,0.832117,0.0421879,0.083661843,1.041830922,49.798884143,50.915141827,0.211044598,0.188876814,0.211044598,0.188876814,-0.022167784,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,11,3.76,0.914842,0.0380261,0.096400119,1.048200059,50.400406823,51.720666331,0.223135479,0.197277289,0.223135479,0.197277289,-0.025858190,causal_inner_residual_history_readout_not_external_prediction
UGC07603,C,12,4.11,1,0.033731,0.107921515,1.053960758,50.572656810,52.079010075,0.235472032,0.206121093,0.235472032,0.206121093,-0.029350939,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,1,0.34,0.0334975,0.309142,0.000000000,1.000000000,29.978719252,29.978719252,0.257932475,0.257932475,0.257932475,0.257932475,0.000000000,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,2,0.68,0.0669951,0.330164,0.257932475,1.128966237,43.296596264,45.161949178,0.145946984,0.103766108,0.145946984,0.103766108,-0.042180876,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,3,1.02,0.100493,0.2901,0.201939730,1.100969865,50.882992028,52.678449715,0.168143629,0.133465904,0.168143629,0.133465904,-0.034677725,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,4,1.36,0.13399,0.241936,0.190674363,1.095337181,55.459259469,57.418862148,0.206795877,0.172071707,0.206795877,0.172071707,-0.034724171,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,5,1.69,0.166502,0.200832,0.194704742,1.097352371,58.273549446,60.495402084,0.222567662,0.185148592,0.222567662,0.185148592,-0.037419070,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,6,2.03,0.2,0.166101,0.200277326,1.100138663,60.124575529,62.607008556,0.225061466,0.184602905,0.225061466,0.184602905,-0.040458561,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,7,2.37,0.233498,0.144509,0.204408016,1.102204008,62.140997268,64.852439427,0.209191124,0.166482550,0.209191124,0.166482550,-0.042708574,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,8,2.7,0.26601,0.127545,0.205091317,1.102545658,63.725039329,66.597948431,0.196989860,0.152893654,0.196989860,0.152893654,-0.044096205,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,9,3.05,0.300493,0.109444,0.204078635,1.102039317,64.471921156,67.463202737,0.196868827,0.151516320,0.196868827,0.151516320,-0.045352506,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,10,3.38,0.333005,0.097296,0.203277545,1.101638773,65.332548910,68.426115171,0.179779284,0.133515095,0.179779284,0.133515095,-0.046264188,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,11,3.72,0.366502,0.0905244,0.200927719,1.100463859,66.950030532,70.128526246,0.162966469,0.116583349,0.162966469,0.116583349,-0.046383120,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,12,4.06,0.4,0.0840483,0.197476696,1.098738348,68.268046530,71.498946955,0.148534482,0.102293577,0.148534482,0.102293577,-0.046240905,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,13,4.39,0.432512,0.0736304,0.193398178,1.096699089,67.971145673,71.198485732,0.152893012,0.106504748,0.152893012,0.106504748,-0.046388264,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,14,4.74,0.466995,0.0647969,0.190282396,1.095141198,67.707982777,70.941311138,0.156772212,0.110123367,0.156772212,0.110123367,-0.046648845,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,15,5.08,0.500493,0.0559177,0.187888812,1.093944406,66.737794741,69.960641621,0.166141567,0.118980176,0.166141567,0.118980176,-0.047161391,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,16,5.41,0.533005,0.0470865,0.186438995,1.093219498,65.006980833,68.203910749,0.188603963,0.140596719,0.188603963,0.140596719,-0.048007244,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,17,5.75,0.566502,0.0434542,0.186574306,1.093287153,65.222814967,68.469753170,0.205466524,0.156883766,0.205466524,0.156883766,-0.048582758,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,18,6.09,0.6,0.0410129,0.187685613,1.093842806,65.817969526,69.140633794,0.196382960,0.147133253,0.196382960,0.147133253,-0.049249707,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,19,6.42,0.632512,0.0375441,0.188168799,1.094084399,65.571309297,68.929799247,0.200137612,0.150187270,0.200137612,0.150187270,-0.049950342,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,20,6.77,0.666995,0.0347549,0.188798736,1.094399368,65.577153993,68.981236911,0.200048481,0.149441315,0.200048481,0.149441315,-0.050607166,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,21,7.11,0.700493,0.032066,0.189361223,1.094680612,65.366709297,68.804712048,0.199510408,0.148251273,0.199510408,0.148251273,-0.051259135,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,22,7.44,0.733005,0.0318631,0.189844518,1.094922259,66.720174126,70.241087587,0.179016137,0.127590071,0.179016137,0.127590071,-0.051426065,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,23,7.78,0.766502,0.030276,0.189352319,1.094676159,67.033655471,70.584089999,0.170562208,0.118952257,0.170562208,0.118952257,-0.051609951,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,24,8.12,0.8,0.0267354,0.188535357,1.094267679,65.588226792,69.098376189,0.192360811,0.140225791,0.192360811,0.140225791,-0.052135021,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,25,8.46,0.833498,0.0255735,0.188694751,1.094347376,65.917523583,69.466272600,0.178508679,0.126071648,0.178508679,0.126071648,-0.052437031,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,26,8.8,0.866995,0.0246476,0.188287308,1.094143654,66.367851374,69.947965402,0.160213180,0.107674339,0.160213180,0.107674339,-0.052538841,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,27,9.13,0.899507,0.0226725,0.187207534,1.093603767,65.648974572,69.202507023,0.162077476,0.109362366,0.162077476,0.109362366,-0.052715110,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,28,9.47,0.933005,0.0208377,0.186276791,1.093138396,64.901425115,68.428596479,0.178697845,0.125776613,0.178697845,0.125776613,-0.052921232,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,29,9.77,0.962562,0.0199828,0.186006115,1.093003057,64.952373514,68.492576927,0.164942791,0.111871703,0.164942791,0.111871703,-0.053071087,causal_inner_residual_history_readout_not_external_prediction
UGC08490,C,30,10.15,1,0.0193369,0.185279793,1.092639897,65.437535994,69.002248334,0.170471389,0.117428339,0.170471389,0.117428339,-0.053043050,causal_inner_residual_history_readout_not_external_prediction
UGC08837,C,1,0.52,0.12381,0.0255207,0.000000000,1.000000000,16.330672623,16.330672623,-0.803801822,-0.803801822,0.803801822,0.803801822,0.000000000,causal_inner_residual_history_readout_not_external_prediction
UGC08837,C,2,1.05,0.25,0.0298148,-0.803801822,0.598099089,24.495694686,18.977938951,-0.517475846,-0.262255668,0.517475846,0.262255668,-0.255220178,causal_inner_residual_history_readout_not_external_prediction
UGC08837,C,3,1.57,0.37381,0.0375955,-0.660638834,0.669680583,32.441396090,26.608723633,-0.434912827,-0.236716680,0.434912827,0.236716680,-0.198196146,causal_inner_residual_history_readout_not_external_prediction
UGC08837,C,4,2.09,0.497619,0.0571732,-0.585396832,0.707301584,43.125575784,36.659594712,-0.428346650,-0.265905611,0.428346650,0.265905611,-0.162441040,causal_inner_residual_history_readout_not_external_prediction
UGC08837,C,5,2.63,0.62619,0.0629939,-0.546134286,0.726932857,49.964486576,43.084186085,-0.347429521,-0.199273054,0.347429521,0.199273054,-0.148156467,causal_inner_residual_history_readout_not_external_prediction
UGC08837,C,6,3.15,0.75,0.0583296,-0.506393333,0.746803333,53.299057403,46.408168396,-0.214718531,-0.076275371,0.214718531,0.076275371,-0.138443160,causal_inner_residual_history_readout_not_external_prediction
UGC08837,C,7,3.68,0.87619,0.056211,-0.457780866,0.771109567,56.901471242,50.212000462,-0.199720656,-0.074653510,0.199720656,0.074653510,-0.125067146,causal_inner_residual_history_readout_not_external_prediction
UGC08837,C,8,4.2,1,0.0552849,-0.420915122,0.789542439,60.452137766,53.900568009,-0.230650930,-0.115940005,0.230650930,0.115940005,-0.114710925,causal_inner_residual_history_readout_not_external_prediction
UGC12632,C,1,0.71,0.0666041,0.0386713,0.000000000,1.000000000,22.027462129,22.027462129,0.089921887,0.089921887,0.089921887,0.089921887,0.000000000,causal_inner_residual_history_readout_not_external_prediction
